Beacon1,Beacon2,Beacon3,Beacon4,Beacon5,Beacon6,Beacon7,Beacon8,Beacon9,Beacon10,Target
-83.94,,-89.99,-95.99,-93.2,,-83.94,-85.2,-85.2,,2
,-94.99,-92.86,-86.99,-89.36,-94.99,,-91.02,-91.02,-73.64,2
,-95.99,-83.99,-88.04,,-95.99,,-94.99,-94.99,,2
-91.45,,,-94.86,,,-91.45,-98.79,-98.79,,2
-87.97,-81.8,-90.8,-99.99,-90.98,-81.8,-87.97,-85.99,-85.99,-99.99,2
-88.99,-95.98,-90.45,-85.36,-96.99,-95.98,-88.99,-78.87,-78.87,-95.99,2
-85.47,-87.99,-89.99,-97.99,-95.8,-87.99,-85.47,-87.45,-87.45,,2
-95.99,,,-91.99,-100.99,,-95.99,-81.47,-81.47,-102.98,2
-86.57,-84.52,,-100.99,-91.99,-84.52,-86.57,-93.99,-93.99,,2
-90.99,,,-83.85,-98.99,,-90.99,-79.87,-79.87,,2
-85.88,,-102.98,,,,-85.88,-85.47,-85.47,,2
-82.99,-83.53,-77.98,-87.88,-98.99,-83.53,-82.99,,,-96.99,2
-89.2,-85.48,,-94.82,-90.02,-85.48,-89.2,-80.45,-80.45,-92.75,2
-84.99,-79.47,-79.98,-85.45,,-79.47,-84.99,-92.99,-92.99,,2
-87.87,-91.98,,-90.47,-91.99,-91.98,-87.87,-89.99,-89.99,,2
-82.45,-74.79,-96.99,,-96.99,-74.79,-82.45,-96.99,-96.99,,2
-87.45,-92.38,,-100.99,-84.01,-92.38,-87.45,,,-71.64,2
-85.58,,,-90.99,-86.79,,-85.58,,,-74.87,2
-92.82,,,,-96.99,,-92.82,-73.95,-73.95,,2
-85.45,,-97.99,,-97.99,,-85.45,-80.99,-80.99,-93.02,2
-94.99,,,-91.45,-98.99,,-94.99,-76.17,-76.17,,2
-85.45,,-98.99,-97.99,-92.99,,-85.45,-92.99,-92.99,,2
-83.18,-75.6,,-96.99,,-75.6,-83.18,,,,2
-95.99,-89.87,,,,-89.87,-95.99,-94.99,-94.99,,2
-87.87,-102.98,,-103.98,,-102.98,-87.87,-83.61,-83.61,-97.99,2
-83.19,,-92.22,-96.99,-82.45,,-83.19,,,-65.91,2
-96.99,-93.8,,,-92.44,-93.8,-96.99,-84.45,-84.45,,2
-89.99,,-90.99,-97.99,-96.99,,-89.99,-76.53,-76.53,-99.99,2
-91.23,-88.99,-91.99,-97.99,-94.99,-88.99,-91.23,-76.99,-76.99,,2
-91.98,-81.53,-100.99,-96.99,,-81.53,-91.98,,,,2
,-82.2,-99.99,,,-82.2,,-79.99,-79.99,-92.99,2
-86.99,,-98.99,-98.99,-96.99,,-86.99,-91.99,-91.99,,2
-92.22,-80.2,,-98.99,,-80.2,-92.22,-97.99,-97.99,,2
,-81.78,,-98.86,-97.99,-81.78,,,,,2
-88.23,,,-96.99,-84.23,,-88.23,,,-74.45,2
-89.55,,-94.99,-91.99,-92.2,,-89.55,-84.99,-84.99,,2
-94.99,-84.55,,-99.99,,-84.55,-94.99,,,-100.99,2
-83.2,-89.87,-89.99,-86.15,-80.45,-89.87,-83.2,,,-66.44,2
,,-93.99,,-96.22,,,-73.14,-73.14,-90.45,2
-84.36,,-100.99,-87.47,-77.45,,-84.36,,,-84.45,2
-82.85,,-90.99,-96.99,-82.45,,-82.85,,,-64.74,2
-86.39,-89.8,-97.99,-91.98,-86.45,-89.8,-86.39,,,-81.98,2
-78.9,-99.99,-67.39,-90.99,-90.45,-99.99,-78.9,-89.47,-89.47,,2
-84.29,,-94.99,-88.45,-80.38,,-84.29,,,-64.2,2
-94.86,-79.47,-76.33,-87.87,-95.02,-79.47,-94.86,-94.86,-94.86,-96.99,2
-91.86,-83.67,-93.99,,-96.99,-83.67,-91.86,-82.35,-82.35,-93.99,2
-81.99,-82.14,-95.99,,-85.99,-82.14,-81.99,-101.98,-101.98,-97.99,2
-87.23,,,,,,-87.23,-72.23,-72.23,-93.99,2
-91.58,-79.01,,-95.86,,-79.01,-91.58,-93.22,-93.22,,2
-83.38,-74.45,,-95.99,,-74.45,-83.38,-95.99,-95.99,-96.99,2
-89.23,-86.23,-82.97,-78.66,-67.38,-86.23,-89.23,,,-98.99,2
-82.99,-77.34,-88.99,-88.99,-90.35,-77.34,-82.99,-85.79,-85.79,,2
-88.23,,-89.99,-92.99,,,-88.23,,,,2
-90.23,,-94.99,-100.99,,,-90.23,-90.97,-90.97,,2
-84.23,-87.99,,-82.8,-75.02,-87.99,-84.23,,,,2
-81.04,-95.99,-74.86,,-93.45,-95.99,-81.04,-92.99,-92.99,,2
-93.99,,-96.53,,,,-93.99,-88.35,-88.35,,2
-85.2,,-87.99,-92.99,-89.49,,-85.2,-77.75,-77.75,,2
-93.02,-83.99,,-97.99,-99.99,-83.99,-93.02,-95.45,-95.45,,2
-85.38,-73.03,-86.33,,-73.03,-85.38,-82.92,-82.92,,,2
-89.99,-96.99,,-95.99,-97.99,-96.99,-89.99,-77.23,-77.23,-90.45,2
-86.98,,-97.45,-91.2,-90.92,,-86.98,-84.79,-84.79,-102.98,2
-80.7,-73.97,-86.69,-88.12,-73.97,-80.7,-92.38,-92.38,-99.99,,2
-94.99,-95.99,-93.8,-97.99,,-95.99,-94.99,-92.99,-92.99,,2
-94.99,-85.53,-87.2,-87.45,-97.35,-85.53,-94.99,-96.99,-96.99,-94.99,2
-87.66,,-89.99,-88.4,-77.44,,-87.66,,,-87.99,2
-79.9,-87.4,-89.4,-88.45,-79.86,-87.4,-79.9,,,-64.81,2
-89.23,,,-93.99,-85.65,,-89.23,,,-74.45,2
-94.99,,-89.2,-88.99,,,-94.99,-70.92,-70.92,,2
-93.99,-81.22,,-103.98,,-81.22,-93.99,,,,2
-87.02,,,-88.99,-98.99,,-87.02,-85.99,-85.99,,2
-87.18,,-98.99,-94.45,,,-87.18,-88.99,-88.99,,2
-80.99,,-74.87,,,,-80.99,,,,2
-89.2,,-82.99,-84.5,-94.22,,-89.2,-92.8,-92.8,-95.02,2
,-96.99,,-90.02,-100.99,-96.99,,-83.99,-83.99,,2
-78.99,,-71.99,,,,-78.99,-90.99,-90.99,,2
-91.02,-93.99,-94.99,,-99.99,-93.99,-91.02,-84.99,-84.99,,2
,,-96.22,-100.99,-90.99,,,,,-71.33,2
-87.8,-88.99,-88.8,-84.99,,-88.99,-87.8,,,,2
-87.47,,-87.87,-89.78,-76.14,,-87.47,,,-88.87,2
-87.53,,-67.14,-92.99,-91.99,,-87.53,-100.99,-100.99,,2
-79.37,-91.99,-70.45,-86.53,,-91.99,-79.37,-87.75,-87.75,,2
-82.45,-75.14,-96.99,-99.99,,-75.14,-82.45,,,,2
-88.53,-86.87,-100.99,-99.99,-73.2,-86.87,-88.53,,,,2
-79.73,-76.69,-89.68,-87.97,-87.78,-76.69,-79.73,-91.45,-91.45,-97.99,2
-87.23,-81.99,,-96.99,,-81.99,-87.23,-95.99,-95.99,,2
-84.99,,-85.49,-86.65,-82.54,,-84.99,,,-64.34,2
-86.2,,-82.53,-79.87,-69.45,,-86.2,,,-87.99,2
-88.99,,,-82.53,-81.99,,-88.99,,,,2
-89.99,-81.99,-88.2,,-89.23,-81.99,-89.99,-88.99,-88.99,,2
-88.99,,,-92.58,-77.23,,-88.99,,,-87.99,2
-81.05,-94.99,-88.2,-96.99,-79.36,-94.99,-81.05,,,-65.64,2
-85.82,-91.99,-87.45,-85.1,,-91.99,-85.82,-79.99,-79.99,,2
-92.6,,-93.98,-92.99,,,-92.6,-83.2,-83.2,-94.58,2
-88.87,,,,-97.99,,-88.87,-78.54,-78.54,-91.8,2
-86.99,,-83.34,-85.66,,,-86.99,-88.02,-88.02,-96.99,2
,-92.99,-91.99,-96.99,,-92.99,,-70.58,-70.58,-92.99,2
,,,-86.45,-88.72,,,,,-76.44,2
-92.99,,-86.99,-84.95,-102.98,,-92.99,-88.99,-88.99,-99.99,2
-92.22,-82.4,,,,-82.4,-92.22,,,,2
-82.88,-77.47,,-104.98,,-77.47,-82.88,-98.99,-98.99,,2
-75.58,-90.99,-86.98,-91.53,-90.2,-90.99,-75.58,,,-92.99,2
,,,-86.6,,,,-94.99,-94.99,-81.99,2
-83.2,,-87.99,-85.14,-77.37,,-83.2,,,-66.14,2
-85.34,,,,,,-85.34,-99.99,-99.99,,2
-88.87,-77.88,,-95.2,,-77.88,-88.87,-98.99,-98.99,-93.98,2
-93.99,-82.99,-92.99,,-94.99,-82.99,-93.99,,,,2
-74.05,,,-95.45,-96.99,,-74.05,-89.99,-89.99,-100.99,2
-94.99,,,-96.99,-98.99,,-94.99,-92.99,-92.99,,2
-74.86,,-97.99,,,,-74.86,,,,2
-95.99,,-95.99,-93.45,-96.99,,-95.99,-92.86,-92.86,,2
-87.99,-101.98,-91.99,,-99.99,-101.98,-87.99,-78.23,-78.23,-98.99,2
-77.33,,-68.14,-88.35,-91.2,,-77.33,-98.99,-98.99,-100.99,2
-87.99,-82.5,-88.99,-101.98,-96.45,-82.5,-87.99,-80.88,-80.88,-100.99,2
-89.54,,,-86.31,-82.4,,-89.54,,,-85.14,2
-88.66,,,-88.99,-99.99,,-88.66,-82.9,-82.9,,2
-87.87,-81.98,-95.99,-93.99,-97.99,-81.98,-87.87,,,,2
-86.45,,-92.86,-94.53,-96.99,,-86.45,-98.99,-98.99,,2
-92.86,,-97.99,,,,-92.86,-97.99,-97.99,,2
-90.99,,-67.53,,,,-90.99,-93.99,-93.99,,2
-89.2,,-95.99,-101.98,,,-89.2,-88.35,-88.35,,2
,-86.66,-97.99,-92.19,,-86.66,,,,-100.99,2
-93.99,,,,,,-93.99,-74.45,-74.45,-97.99,2
-89.99,,,-92.22,-100.99,,-89.99,-75.53,-75.53,-93.99,2
-87.23,-100.99,-83.88,-88.99,-89.8,-100.99,-87.23,-76.14,-76.14,-101.98,2
,-96.99,,-97.99,-87.99,-96.99,,,,-78.15,2
-84.58,-91.99,-87.57,-88.2,-74.55,-91.99,-84.58,,,-86.53,2
-89.53,-83.19,-98.86,-97.99,,-83.19,-89.53,-79.41,-79.41,-90.99,2
-85.87,,-88.65,-83.8,-88.87,,-85.87,-77.92,-77.92,,2
-91.45,,-85.35,-93.99,-76.22,,-91.45,,,-85.48,2
-88.8,-85.98,-87.66,-80.37,-74.53,-85.98,-88.8,,,-93.22,2
-93.2,,,-93.99,-96.99,,-93.2,,,,2
-87.24,,-96.99,-101.98,,,-87.24,-74.2,-74.2,-96.99,2
-83.04,-73.98,-94.99,,,-73.98,-83.04,-91.53,-91.53,,2
,-84.98,,,-92.98,-84.98,,-89.99,-89.99,,2
-88.41,-97.99,,-87.16,,-97.99,-88.41,-81.67,-81.67,-96.45,2
-87.3,-88.35,-88.23,-80.34,-75.46,-88.35,-87.3,,,-89.99,2
,-82.02,,-89.99,,-82.02,,-94.99,-94.99,-98.99,2
-83.58,-97.99,-87.1,-88.53,-87.23,-97.99,-83.58,,,-65.79,2
-75.28,-82.99,-87.98,-87.82,-92.02,-82.99,-75.28,,,-95.99,2
-82.45,-73.19,-86.24,,-73.19,-82.45,-103.98,-103.98,-98.99,,2
-90.16,-94.19,,-90.16,-79.74,-94.19,-90.16,,,-80.95,2
-86.53,,-85.62,-84.34,-97.99,,-86.53,-74.53,-74.53,,2
-81.87,,-76.19,,,,-81.87,,,,2
-89.99,-96.99,,-95.99,-97.99,-96.99,-89.99,-73.55,-73.55,-90.45,2
-88.23,,,,,,-88.23,,,-97.99,2
-89.23,-97.99,-97.99,-96.99,,-97.99,-89.23,-74.87,-74.87,,2
-79.45,,-73.02,-85.99,,,-79.45,,,,2
-88.2,-85.99,-97.99,,-88.99,-85.99,-88.2,,,-93.99,2
-91.45,,,-94.86,,,-91.45,-98.79,-98.79,,2
-81.22,-88.99,-82.45,-93.99,-80.46,-88.99,-81.22,,,-63.38,2
,,,-94.99,-95.99,,,-75.46,-75.46,,2
-83.99,-78.86,-87.58,-85.45,-95.22,-78.86,-83.99,-87.04,-87.04,-97.99,2
-87.87,-88.99,-106.97,,,-88.99,-87.87,,,-102.98,2
-85.99,-92.99,-87.4,-88.02,-79.91,-92.99,-85.99,,,-64.38,2
-80.24,-73.63,-95.86,-95.99,-99.99,-73.63,-80.24,-92.22,-92.22,,2
-82.17,,-87.45,-86.99,-82.53,,-82.17,,,-65.2,2
,,,,,,,-97.99,-97.99,-103.98,2
-87.98,-78.69,-100.99,,,-78.69,-87.98,,,,2
-89.99,-99.99,,-93.99,-98.99,-99.99,-89.99,-74.8,-74.8,-90.45,2
,,-97.99,,,,,-79.49,-79.49,-95.99,2
-86.2,,-83.34,-96.99,,,-86.2,-88.02,-88.02,-96.99,2
-90.99,,,,-90.99,,-90.99,-95.98,-95.98,,2
-84.8,-84.99,,-89.99,-75.8,-84.99,-84.8,,,-94.99,2
,,-89.99,-84.23,-74.23,,,,,-92.86,2
-76.09,-86.99,-97.99,-86.9,-98.99,-86.99,-76.09,-94.99,-94.99,-91.99,2
-90.99,-82.23,,-104.98,,-82.23,-90.99,,,-102.98,2
-75.7,-89.99,,,-94.99,-89.99,-75.7,,,,2
-86.58,-82.72,-98.99,,,-82.72,-86.58,-77.87,-77.87,-92.99,2
-90.99,-85.22,-97.98,-95.99,,-85.22,-90.99,-80.08,-80.08,-90.99,2
-87.68,,-87.82,-86.65,-76.44,,-87.68,,,-85.68,2
-76.53,,-91.99,,,,-76.53,-94.22,-94.22,,2
,-79.98,-95.99,,,-79.98,,,,,2
-93.86,-83.2,-99.99,,,-83.2,-93.86,,,,2
-82.8,,-73.45,-85.45,-88.99,,-82.8,-90.99,-90.99,,2
-75.2,,-94.99,-98.99,,,-75.2,-100.99,-100.99,,2
-86.98,-84.52,,-100.99,,-84.52,-86.98,,,,2
-88.44,,-102.98,-103.98,,,-88.44,-99.99,-99.99,,2
-88.68,,-93.22,-91.98,,,-88.68,-84.8,-84.8,-101.98,2
-87.99,,-98.99,,-93.45,,-87.99,-83.99,-83.99,,2
-94.99,,-93.99,-93.45,,,-94.99,,,-91.45,2
-87.45,-86.99,,-89.99,-74.01,-86.99,-87.45,,,-95.99,2
-92.45,,-92.22,-91.98,-94.53,,-92.45,-101.98,-101.98,,2
-93.99,-95.99,,,,-95.99,-93.99,-72.7,-72.7,,2
,-86.99,-97.45,-95.99,-101.98,-86.99,,-82.99,-82.99,-92.45,2
-86.92,,-97.99,,-89.2,,-86.92,,,-71.44,2
-92.53,-82.35,,,,-82.35,-92.53,,,,2
-88.35,,-96.99,,,,-88.35,-81.45,-81.45,-95.99,2
-77.14,-91.98,-88.81,-96.99,-91.99,-91.98,-77.14,-99.99,-99.99,-93.99,2
-90.99,,-93.04,-105.98,,,-90.99,,,,2
-82.81,-93.99,-88.45,-87.58,-78.99,-93.99,-82.81,,,-65.13,2
-89.99,-85.09,-89.02,-80.87,-75.32,-85.09,-89.99,-100.86,-100.86,-82.62,2
-85.6,-81.06,,-97.45,,-81.06,-85.6,,,,2
-82.1,-83.16,-85.23,-78.88,-76.44,-83.16,-82.1,,,-82.99,2
-88.99,,-92.99,-80.8,-72.19,,-88.99,,,-97.99,2
-88.65,-87.99,-98.99,,,-87.99,-88.65,-98.99,-98.99,,2
,-78.66,,-87.99,,-78.66,,-94.99,-94.99,,2
-81.5,-85.88,-86.01,-79.14,-76.92,-85.88,-81.5,,,-85.8,2
-84.33,-72.3,,-94.53,-101.98,-72.3,-84.33,,,-97.99,2
-86.53,,-94.99,,,,-86.53,-96.99,-96.99,,2
-89.99,-86.99,-97.99,-96.99,,-86.99,-89.99,,,-95.45,2
-89.02,-84.53,-101.98,,,-84.53,-89.02,,,,2
-88.55,-85.3,-79.44,,,-85.3,-88.55,-95.99,-95.99,-91.99,2
-95.99,,,-87.47,-85.99,,-95.99,,,-75.19,2
-88.24,-94.99,,-94.98,-92.2,-94.99,-88.24,-73.7,-73.7,-89.8,2
-88.53,-85.87,-93.53,-78.96,-78.34,-85.87,-88.53,,,-82.02,2
-91.58,,-87.23,-87.14,-73.88,,-91.58,,,-85.53,2
-96.99,,-96.99,-93.66,,,-96.99,-84.02,-84.02,-98.99,2
-95.99,-99.99,,,-98.99,-99.99,-95.99,-96.99,-96.99,,2
-87.54,-84.87,-106.97,,,-84.87,-87.54,,,-102.98,2
-83.99,-81.76,-87.92,-95.22,-89.26,-81.76,-83.99,-79.87,-79.87,-98.99,2
-88.99,-87.53,-97.99,,,-87.53,-88.99,,,,2
-88.58,-92.99,-93.99,-97.99,-101.98,-92.99,-88.58,-76.2,-76.2,-93.98,2
-93.99,,-98.99,-96.53,,,-93.99,-76.8,-76.8,-96.99,2
-88.07,-84.99,-93.45,-95.99,-99.99,-84.99,-88.07,-89.99,-89.99,-97.99,2
-82.82,-91.2,-85.51,-86.17,-88.02,-91.2,-82.82,-75.14,-75.14,,2
-94.45,,-87.8,,-88.26,,-94.45,-89.23,-89.23,-93.22,2
-75.64,-81.98,-92.99,-95.99,-89.66,-81.98,-75.64,-104.98,-104.98,,2
-93.99,-88.2,-95.99,-97.99,-96.99,-88.2,-93.99,,,,2
-86,,-88.2,-93.98,-94.99,,-86,-86.87,-86.87,,2
-93.99,,,-99.99,-94.99,,-93.99,-86.99,-86.99,,2
-74.77,-81.87,-99.99,,-98.99,-81.87,-74.77,,,,2
-96.99,-90.02,-91.5,-85.99,-76.99,-90.02,-96.99,,,-94.99,2
-89.02,,-102.98,-96.99,-97.99,,-89.02,,,-84.23,2
-82.98,-88.99,-94.45,,-90.99,-88.99,-82.98,-94.99,-94.99,-96.99,2
-97.99,,,-86.23,-88.99,,-97.99,,,-74.33,2
-76.2,,-94.99,-87.79,,,-76.2,,,-94.99,2
-94.99,-93.98,,-94.99,-97.99,-93.98,-94.99,-75.45,-75.45,-92.99,2
-84.92,-84.54,,-92.86,,-84.54,-84.92,-91.98,-91.98,,2
-81.01,-72.87,,-96.53,,-72.87,-81.01,,,,2
-74.91,-86.99,-87.23,-91.45,-88.5,-86.99,-74.91,,,-95.99,2
-88.44,-75.54,-92.35,-99.99,,-75.54,-88.44,,,-101.98,2
-86.68,-87.8,-98.99,,,-87.8,-86.68,-104.98,-104.98,-99.99,2
,-88.99,-94.99,-81.34,-76.87,-88.99,,,,-96.99,2
,-82.36,-97.99,-95.98,,-82.36,,,,,2
-86.95,,-88.23,,-78.45,,-86.95,,,-88.45,2
-93.99,,-80.87,-86.23,,,-93.99,-100.99,-100.99,-97.99,2
-91.99,,,-94.99,,,-91.99,-74.38,-74.38,-92.86,2
-87.08,,,,,,-87.08,,,,2
-80.53,,-90.86,-88.53,-80.45,,-80.53,,,-64,2
,,,-94.99,,,,-95.99,-95.99,-74.55,2
-79.9,-79.45,-85.67,-87.35,,-79.45,-79.9,-94.99,-94.99,,2
-80.4,-97.99,-96.99,-97.99,,-97.99,-80.4,-87.8,-87.8,,2
-84.3,,,-102.98,,,-84.3,,,,2
-93.99,,,,,,-93.99,-75.14,-75.14,-97.99,2
-82.69,-77.45,-84.77,-101.98,-77.45,-82.69,-88.99,-88.99,-102.98,,2
-81.02,,-78.99,-84.99,,,-81.02,,,,2
-77.44,-84.68,-85.14,-92.14,,-84.68,-77.44,,,,2
-76.14,-86.99,-89.27,-92.86,-86.36,-86.99,-76.14,-98.01,-98.01,,2
,-94.99,-92.86,-86.99,-89.36,-94.99,,-91.02,-91.02,-74.14,2
-79.81,,-85.34,-90.19,-79.67,,-79.81,,,-64.64,2
-90.86,-86.58,-82.98,-80.53,-75.86,-86.58,-90.86,,,,2
-82.9,-84.99,-83.46,-81.99,-67.7,-84.99,-82.9,,,,2
,,-94.99,-89.02,,,,-79.98,-79.98,,2
-95.86,-82.99,-97.22,,,-82.99,-95.86,,,,2
-83.44,-74.14,-100.99,-94.86,,-74.14,-83.44,-98.99,-98.99,,2
-97.99,,,-96.99,-101.98,,-97.99,-80.46,-80.46,-95.99,2
-82.99,-73.58,-86.24,-93.99,-73.58,-82.99,-89.24,-89.24,,,2
-87.47,-92.02,-99.99,,,-92.02,-87.47,-95.22,-95.22,-97.79,2
-86.45,,-102.98,-91.86,-94.99,,-86.45,-80.87,-80.87,-100.99,2
-85.99,-93.99,-84.98,-86.8,,-93.99,-85.99,-76.7,-76.7,-100.99,2
-78.23,-87.01,-72.38,-91.86,,-87.01,-78.23,-90.35,-90.35,,2
,-97.99,-95.99,,,-97.99,,-71.7,-71.7,,2
-74.87,-92.99,-86.87,-90.01,-87.87,-92.99,-74.87,,,-91.45,2
-84.37,,-85.99,-88.8,-101.98,,-84.37,-99.99,-99.99,-92.86,2
-81.32,-77.99,,-95.45,,-77.99,-81.32,,,,2
-84.14,,-83.99,-77.52,-75.57,,-84.14,,,-83.87,2
-93.99,,,-87.07,-86.99,,-93.99,,,-77.87,2
-89.23,,,-87.99,-75.87,,-89.23,,,-95.99,2
-87.07,,-86.77,-80.69,-77.22,,-87.07,,,-86.99,2
-76.98,-80.08,,-89.87,-91.99,-80.08,-76.98,,,-95.99,2
-89.23,,-89.44,-87.15,-75.91,,-89.23,,,-84.49,2
,-80.4,-97.99,,,-80.4,,,,,2
-100.99,-97.99,-94.99,-90.8,-84.58,-97.99,-100.99,,,-82.22,2
-92.98,,,,,,-92.98,,,,2
-92.99,,-94.98,-90.82,-92.45,,-92.99,-85.66,-85.66,,2
-81.75,-82.18,-81.04,-86.23,-94.99,-82.18,-81.75,-90.86,-90.86,-89.2,2
-87.99,,-83.99,-86.45,-101.98,,-87.99,-96.99,-96.99,-100.99,2
-83.5,-85.99,-85.24,-78.19,-73.74,-85.99,-83.5,-100.99,-100.99,-81.87,2
-88.99,-93.99,-97.99,,-100.99,-93.99,-88.99,-76.36,-76.36,-90.98,2
-91.86,,-91.98,-94.99,-92.53,,-91.86,-87.8,-87.8,,2
-83.73,,-87.2,-89.99,-82.02,,-83.73,,,-63.29,2
-91.8,,-92.22,,-93.86,,-91.8,-72.44,-72.44,-97.99,2
-82.49,-97.99,-89.79,-86.58,-88.99,-97.99,-82.49,,,-68.23,2
,,,-91.99,-87.23,,,-89.99,-89.99,-75.38,2
-93.99,-79.34,-80.87,-93.99,-102.98,-79.34,-93.99,,,-93.53,2
-81.1,-76.87,-87.38,,-76.87,-81.1,-87.72,-87.72,,,2
-84.87,-88.99,-85.99,-88.53,-87.23,-88.99,-84.87,-73.51,-73.51,,2
-89.53,-82.04,,,,-82.04,-89.53,,,,2
,,,-88.98,-92.99,,,-90.99,-90.99,-75.2,2
,,-83.99,-90.99,,,,-94.99,-94.99,-95.99,2
,,-93.86,,,,,-76.4,-76.4,,2
-90.99,-86.99,-69.98,-89.99,-96.98,-86.99,-90.99,-90.99,-90.99,,2
,-93.22,,-86.87,-91.78,-93.22,,-78.23,-78.23,,2
-97.99,-81.23,-97.22,,,-81.23,-97.99,,,,2
-79.99,,-65.14,-88.99,-95.99,,-79.99,-94.99,-94.99,,2
-86.23,,-86.87,-78.98,-73.99,,-86.23,,,-89.8,2
-78.8,-93.99,-89.53,-87.99,-86.99,-93.99,-78.8,,,-66.19,2
-90.86,-79.7,-103.98,,,-79.7,-90.86,,,,2
-85.99,,-89.48,-95.22,-97.99,,-85.99,-93.45,-93.45,,2
-92.22,,-95.99,-94.85,,,-92.22,-73.86,-73.86,-92.98,2
-89.95,-92.99,-91.99,-93.22,-101.98,-92.99,-89.95,-75.86,-75.86,-92.79,2
,,-99.99,-102.98,-84.98,,,,,-80.89,2
-83.09,,-88.47,-79.82,-75.95,,-83.09,,,-92.99,2
,,-80.98,-85.45,,,,,,-94.02,2
,,-66.53,-90.99,,,,-100.99,-100.99,,2
-93.99,-90.99,-84.23,-79.82,-67.38,-90.99,-93.99,,,-92.02,2
-94.99,,-99.99,-93.45,-98.99,,-94.99,-70.91,-70.91,-91.98,2
-89.99,,,-93.99,-97.98,,-89.99,-75.53,-75.53,-93.2,2
-92.99,-89.23,-93.2,,,-89.23,-92.99,-82.78,-82.78,-88.02,2
-88.7,-85.8,,,,-85.8,-88.7,-100.99,-100.99,,2
-86.23,-85.99,-100.99,,,-85.99,-86.23,-98.53,-98.53,,2
-74.69,,-89.99,-100.99,-94.99,,-74.69,-96.99,-96.99,,2
-89.02,,,,-92.22,,-89.02,,,-71.64,2
-95.99,-95.99,,,,-95.99,-95.99,,,,2
-97.99,-79.66,-82.99,-83.7,,-79.66,-97.99,-87.65,-87.65,-98.99,2
-91.86,-82.97,,-99.22,,-82.97,-91.86,,,,2
-89.2,,-99.99,-97.98,-96.99,,-89.2,-88.99,-88.99,-101.98,2
,,-92.86,-91.99,-92.8,,,-97.99,-97.99,-73.64,2
-78.38,-75.22,-95.02,-86.65,-88.99,-75.22,-78.38,-86.98,-86.98,-95.99,2
-87.98,,,,,,-87.98,-102.98,-102.98,,2
-96.22,-78.66,-88.8,-95.99,-100.99,-78.66,-96.22,-98.99,-98.99,,2
-84.77,,-90.86,-81.02,-75.81,,-84.77,-103.98,-103.98,-82.3,2
-96.99,-78.99,-82.99,-94.99,,-78.99,-96.99,-94.98,-94.98,-93.99,2
-88.8,-82.04,,,,-82.04,-88.8,-100.99,-100.99,,2
-91.86,,,-91.72,-100.99,,-91.86,-81.47,-81.47,-102.98,2
-90.86,,-94.45,,,,-90.86,-99.99,-99.99,-99.99,2
-81.99,-73.3,-99.99,-92.1,,-73.3,-81.99,,,,2
,,,-98.99,-100.99,,,,,,2
-83.99,-71.14,-87.86,-96.99,-71.14,-83.99,-93.99,-93.99,-98.99,,2
-92.45,,,,,,-92.45,,,,2
-88.35,,-93.53,-95.22,,,-88.35,,,,2
-98.99,,,-94.99,-95.99,,-98.99,-82.66,-82.66,-94.22,2
-86.58,,,-106.97,,,-86.58,,,-99.45,2
,,,,-98.99,,,-72.7,-72.7,-88.86,2
-95.99,,-96.99,,-95.99,,-95.99,-75.45,-75.45,-94.99,2
-87.45,-87.5,-99.99,-89.5,-95.99,-87.5,-87.45,-74.22,-74.22,-94.99,2
-93.22,,-92.22,-89.99,-95.99,,-93.22,-84.31,-84.31,-94.98,2
-95.99,,,,-87.23,,-95.99,,,-72.38,2
-93.99,-78.53,,-95.86,,-78.53,-93.99,-97.99,-97.99,,2
-94.99,-76.03,-96.99,-99.99,,-76.03,-94.99,,,,2
-82.65,-72.65,,-96.99,,-72.65,-82.65,,,-99.99,2
-76.99,-97.99,-67.44,-89.99,,-97.99,-76.99,-89.99,-89.99,-90.99,2
-88.99,,-95.99,-95.99,,,-88.99,-73.99,-73.99,,2
-92.99,-88.55,-100.99,,,-88.55,-92.99,-82.78,-82.78,-88.02,2
-87.99,-87.99,-99.99,,,-87.99,-87.99,,,,2
-82.69,-86.99,-92.45,-92.99,-102.98,-86.99,-82.69,-95.86,-95.86,,2
-92.99,-81.93,,,,-81.93,-92.99,,,,2
-77.44,-77.45,-98.99,-90.23,-92.75,-77.45,-77.44,-91.45,-91.45,-100.99,2
-81.92,-88.02,-84.8,-79.44,-75.32,-88.02,-81.92,,,-84.72,2
-79.7,,-76.45,-87.99,-93.99,,-79.7,,,,2
,,,-86.88,-83.87,,,,,-81.88,2
-82.87,-73.34,-84.23,-97.86,-73.34,-82.87,-87.58,-87.58,,,2
,-95.99,,,,-95.99,,-72.38,-72.38,,2
-82.02,-82.98,-87.99,-86.99,-99.99,-82.98,-82.02,-88.99,-88.99,-73.99,2
-85.99,,-102.98,,,,-85.99,-85.47,-85.47,,2
-89.92,,,-90.04,-92.46,,-89.92,-74.44,-74.44,-92.53,2
-86.45,-79.45,-89.17,-91.23,-91.99,-79.45,-86.45,-95.99,-95.99,,2
-86.47,-86.99,,-96.99,,-86.99,-86.47,-85.58,-85.58,-94.99,2
-84.4,,,-102.98,,,-84.4,,,,2
-94.99,,-91.2,,,,-94.99,-99.99,-99.99,-99.99,2
-88.99,-82.99,-94.99,-99.99,,-82.99,-88.99,-87.99,-87.99,,2
